Id,connectivity_type,region,hub,hostname,ip_management,brand,model,serial_number,ot,installation_date,config_status,comments,remote_device,remote_ports,uplink_ports,Created at,Updated at,end_of_support,firmware_version
278,Acceso,SUR,NEU,SCO-NEU6,10.106.80.6,Transition,S4224,14531214,"",,Instalado,Se solicita factibilidad de puertos a PIM-P OT #173625537. Se envia mail a UM 31/8,"","",27-28,2017-05-15 13:15:31 UTC,2018-11-29 13:51:43 UTC,,2.2.9.9
279,Acceso,SUR,NEU,SCO.NEU7,10.106.80.8,Transition,S4224,14598976,"",2018-05-02,Instalado,Se solicita factibilidad de puertos a PIM-P Maximo #74235,ROA1.NEU1,ge-0/0/3  y ge-11/0/4,27-28,2017-05-15 13:15:31 UTC,2018-05-02 17:31:14 UTC,,
280,Acceso,BUENOS AIRES,NIC,SCO-NIC1,10.106.202.2,Transition,S4224,0012CFFA2684,"",,Instalado,"","","",27-28,2017-05-15 13:15:31 UTC,2019-01-08 17:35:03 UTC,,""
281,Acceso,BUENOS AIRES,NIC,SCO-NIC2,10.106.202.3,Transition,S4224,14543329,"",,Instalado,Se solicita factibilida a PIM-P OT #183025193. Se envia mail a UM 24/11,ROA1.NIC,"",27-28,2017-05-15 13:15:31 UTC,2018-11-29 13:38:33 UTC,,2.2.9.9
644,Acceso,AMBA,NIC,SCO-NIC3, 10.106.202.204,Transition,S4224,"","",,Pendiente configuración,"","",ge-0/1/9 Y ge-11/1/8,27 y 28,2019-03-13 13:39:25 UTC,2019-03-13 13:39:25 UTC,,""
282,Acceso,AMBA,OLA,SCO1.OLA-SM24,10.106.22.5,Transition,SM24-100SFP-AH,1013000095,,,Instalado,OT PIM-M 5515601 / Vlan 55 OT 5518487 19/07 mail a um,,,27-28,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
518,Acceso,AMBA,OLA,SCO-OLA2,10.106.22.3,Transition,S4224,14605800,"",,"","",ROA1.OLA1,ge-0/0/0 y ge-0/0/4,27 y 28,2018-03-21 19:46:49 UTC,2019-01-09 13:16:37 UTC,,2.2.9.9
290,Acceso,AMBA,PAL,SCO-PAL10,10.106.134.31,Transition,SM24-100SFP-AH,1033000043,"",,Instalado,OT # 78521247 - 07/02 Mail enviado a UM,"","",27-28,2017-05-15 13:15:31 UTC,2019-02-15 16:06:00 UTC,,""
291,Acceso,AMBA,PAL,SCO-PAL11,10.106.134.37,Transition,S4224,14525415,"",,Instalado,OT #117636714 PIM P 03/10,ROA1.PAL,"",27-28,2017-05-15 13:15:31 UTC,2018-11-14 20:01:21 UTC,,2.2.9.9
292,Acceso,AMBA,PAL,SCO-PAL12,10.106.134.51,Transition,S4224,14543322,"",,Instalado,Se solicita factibilida a PIM-P OT #207478814. Se envia mail a UM 11/4/2016,ROA1.PAL,"",27-28,2017-05-15 13:15:31 UTC,2018-11-14 20:01:55 UTC,,2.2.9.9
293,Acceso,AMBA,PAL,SCO-PAL13,10.106.134.52,Transition,S4224,14557850,"",,Instalado,Se solicita factibilidad a PIM-P OT #223224084,ROA1.PAL,"",27-28,2017-05-15 13:15:31 UTC,2018-11-14 20:02:48 UTC,,2.2.9.9
294,Acceso,AMBA,PAL,SCO-PAL14,10.106.134.78,Transition,S4224,14557829,"",2017-06-06,Instalado,"",ROA1.PAL1 - MX960,ge-0/3/0 y ge-11/3/0,27-28,2017-05-15 13:15:31 UTC,2018-11-14 19:04:28 UTC,,2.2.9.9
541,Acceso,AMBA,PAL,SCO-PAL3,10.103.134.2,MRV,MRV OA2000,"","",,Instalado,"","","","",2018-07-27 14:31:24 UTC,2018-07-27 14:31:24 UTC,,
284,Acceso,AMBA,PAL,SCO-PAL4,10.103.134.3,MRV,MRV OA2000,00201A2EA03E,"",,Instalado,Vienen clientes de Palermo Almagro,"","",25-26,2017-05-15 13:15:31 UTC,2019-02-15 16:06:22 UTC,,""
285,Acceso,AMBA,PAL,SCO-PAL5,10.103.134.4,MRV,MRV OA2000,00201A2EA0BE,"",,Instalado,"","","",25-26,2017-05-15 13:15:31 UTC,2019-02-15 16:06:34 UTC,,""
286,Acceso,AMBA,PAL,SCO-PAL6,10.103.134.5,MRV,MRV OA2000,00201A2EA05E,"",,Instalado,Nuevos Clientes para Palermo,"","",25-26,2017-05-15 13:15:31 UTC,2019-02-15 16:06:46 UTC,,""
287,Acceso,AMBA,PAL,SCO-PAL7,10.106.134.2,Transition,SM24-100SFP-AH,1033000080,"",,Instalado,Se pidio factibiliad de puertos OT4801350 - Se solicito puertos electricos a PIM-M bajo OT#4801981,"","",27-28,2017-05-15 13:15:31 UTC,2019-02-15 16:06:58 UTC,,""
288,Acceso,AMBA,PAL,SCO-PAL8,10.106.134.16,Transition,SM24-100SFP-AH,1033000076,"",,Instalado,PIM-P 5399804 - PIM-M 5406467,"","",27-28,2017-05-15 13:15:31 UTC,2019-02-15 16:07:09 UTC,,""
289,Acceso,AMBA,PAL,SCO-PAL9,10.106.134.25,Transition,SM24-100SFP-AH,1010000042,"",,Instalado,OT 5632316 / 15/11 Mail enviado a UM,"","",27-28,2017-05-15 13:15:31 UTC,2019-02-15 16:07:21 UTC,,""
295,Acceso,AMBA,PAV,SCO-PAV1,10.103.136.2,MRV,MRV OA2000,00201A251580,"",,Instalado,"","","",26,2017-05-15 13:15:31 UTC,2019-02-01 17:21:51 UTC,,""
296,Acceso,AMBA,PAV,SCO-PAV2,10.103.136.3,MRV,MRV OA2000,00201A2EA11E,"",,Instalado,"","","",25,2017-05-15 13:15:31 UTC,2019-02-01 17:22:41 UTC,,""
297,Acceso,AMBA,PAV,SCO-PAV3,10.106.136.3,Transition,SM24-100SFP-AH,"","",,Instalado,"","","","",2017-05-15 13:15:31 UTC,2019-02-01 17:23:01 UTC,,""
298,Acceso,AMBA,PAV,SCO-PAV4,10.106.136.17,Transition,SM24-100SFP-AH,0012CFFA2084,"",,Instalado,OT 5637890 - 14/12 Mail a UM,"","","",2017-05-15 13:15:31 UTC,2019-02-01 17:23:28 UTC,,""
299,Acceso,AMBA,PAV,SCO-PAV5,10.106.136.27,Transition,SM24-100SFP-AH,0012CFFA1EE4,"",,Instalado,"","","",27-28,2017-05-15 13:15:31 UTC,2019-02-01 17:23:45 UTC,,""
300,Acceso,AMBA,PAV,SCO-PAV6,10.106.136.30,Transition,SM24-100SFP-AH,0012CFFA1E04,"",,Instalado,OT 82529846 06/06 Mail UM,"","",27-28,2017-05-15 13:15:31 UTC,2019-02-01 17:23:59 UTC,,""
301,Acceso,AMBA,PAV,SCO-PAV7,10.106.136.37,Transition,S4224,14525473,"",,Instalado,Se solicita factibilidad de puertos a PIM-P OT# 177236579. Se envia a UM 28/9,"","",27-28,2017-05-15 13:15:31 UTC,2019-02-01 17:24:35 UTC,,""
302,Acceso,AMBA,PAV,SCO.PAV8,10.106.136.54,Transition,S4224,14575054,,,Instalado,Se solicita factibilidad de puertos a PIM-P OT Maximo #60304/60308,,,27-28,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
303,Acceso,AMBA,PAV,SCO.PAV9,10.106.136.57,Transition,S4224,14571461,,,Instalado,Se solicita factibilidad de puertos a PIM-P OT Maximo #66278,,,27-28,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
304,Acceso,AMBA,PCH,SCO1.PCH-NC316,10.103.12.2,MRV,MRV OA2000,,,,Instalado,,,,,2017-05-15 13:15:31 UTC,2017-05-15 13:15:31 UTC,,
307,Acceso,AMBA,PCH,SCO1.PCH-TRANSITION,10.106.12.2,Transition,SM24-100SFP-AH,1013000053,,,Instalado,,,,,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
305,Acceso,AMBA,PCH,SCO2.PCH-OA2000,10.103.12.3,MRV,MRV OA2000,00201A251260,,,Instalado,,,,25,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
306,Acceso,AMBA,PCH,SCO3.PCH-OA2000,10.103.12.4,MRV,MRV OA2000,00201A251320,,,Instalado,,,,25,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
308,Acceso,AMBA,PCH,SCO4.PCH-TRANSITION,10.106.12.20,Transition,SM24-100SFP-AH,1010000051,,,Instalado,04/01/2012 - Se pidio Factibilidad ( Ot: 5052058 ) / 10/02 Se piden los Ports a PIM-M ( Ot. 5181963 ),,,27-28,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
309,Acceso,AMBA,PCH,SCO5.PCH-TRANSITION,10.106.12.24,Transition,SM24-100SFP-AH,1033000053,,,Instalado,OT # 64943592 - 14/11 Mail a UM,,,,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
310,Acceso,AMBA,PCH,SCO6.PCH-TRANSITION,10.106.12.26,Transition,SM24-100SFP-AH,1033000018,,,Instalado,#92190585 MAIL UM 28/04,,,,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
311,Acceso,AMBA,PCH,SCO7.PCH-TRANSITION,10.106.12.27,Transition,S4224,14525425,,,Instalado,OT #117637585 PIM P 03/10,,,27-28,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
313,Acceso,AMBA,PCH,SCO.PCH9,10.106.12.32,Transition,S4224,14563771,"",2017-06-09,Instalado,"",ROA1-PCH ,ge-0/2/1 y ge-11/2/1,27-28,2017-05-15 13:15:32 UTC,2017-06-09 18:13:04 UTC,,
312,Acceso,AMBA,PCH,SWF-PCH8-AC,10.106.12.31,Transition,S4224,14543327,,,Instalado,Se solicita factibilidad de puertos a PIM-P OT #184646504. se envia mail a UM 2/12,,,27-28,2017-05-15 13:15:31 UTC,2017-05-15 13:15:37 UTC,,
314,Acceso,BUENOS AIRES,PER,SCO1.PER-TRANSITION,10.106.84.2,Transition,SM24-100SFP-AH,1033000070,,,Instalado,,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
591,Acceso,AMBA,PER,SCO-PER2,10.106.84.254,Transition,S4224,14643404,"",2019-03-07,Instalado,"",ROA1.PER,ge-0/0/0 y ge-11/0/0,27 y 28,2018-12-03 15:46:58 UTC,2019-03-07 18:43:59 UTC,,2.2.9.9
592,Acceso,AMBA,PER,SCO-PER3,10.106.84.4,Transition,S4224,14643416,"",2019-03-07,Instalado,"",ROA1.PER,ge-0/0/1 y ge-11/0/1,27 y 28,2018-12-03 15:48:04 UTC,2019-03-07 18:45:53 UTC,,2.2.9.9
318,Acceso,AMBA,PIL,SAC.PIL1,10.106.15.105,Juniper,EX4550,"","",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2017-09-28 14:04:39 UTC,,
315,Acceso,AMBA,PIL,SCO1.PIL-TRANSITION,10.106.15.10,Transition,SM24-100SFP-AH,1033000078,,,Instalado,,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
316,Acceso,AMBA,PIL,SCO2.PIL-TRANSITION,10.106.15.17,Transition,SM24-100SFP-AH,1033000028,"",,Instalado,#92199951 MAIL UM 28/04,"","","",2017-05-15 13:15:32 UTC,2018-08-17 18:54:20 UTC,,""
463,Acceso,Pilar,PIL,SCO-PIL3,10.106.15.57,Transition,S4224,14581781,"",2017-10-10,Instalado,"",SAC-PIL1,ge-0/0/8 y ge-0/0/9,27 y 28,2017-09-11 15:15:58 UTC,2017-10-24 16:40:35 UTC,,
319,Acceso,BUENOS AIRES,PIN,SCO1.PIN equipo cliente,10.106.85.2,Transition,MIL-SM4004TG,"","",,Instalado,"","","",8,2017-05-15 13:15:32 UTC,2019-02-04 19:13:13 UTC,,""
320,Acceso,BUENOS AIRES,PIN,SCO1.PIN-TRANSITION,10.106.85.9,Transition,SM24-100SFP-AH,0012CFFA24A4,"",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2019-02-04 19:12:49 UTC,,""
646,Acceso,SUR,PIN,SCO-PIN2,10.106.85.65,Transition,S4224,"","",,Pendiente configuración,"","", Gi0/0/0/4 Y Gi0/0/1/4,"",2019-03-13 14:00:32 UTC,2019-03-13 14:00:32 UTC,,""
241,Acceso,BUENOS AIRES,PLA,SCO-PLA1,10.103.140.2,MRV,MRV OA2000,00201A2514C0,"",,Instalado,"","","",27,2017-05-15 13:15:31 UTC,2018-03-27 17:13:44 UTC,,
242,Acceso,BUENOS AIRES,PLA,SCO-PLA2,10.106.140.3,Transition,SM24-100SFP-AH,0012CFFA21E4,"",,Instalado,"","","",27-28,2017-05-15 13:15:31 UTC,2018-03-27 17:14:09 UTC,,
459,Acceso,Buenos Aires,PLA,SCO-PLA3,10.106.140.213,Transition,S4224,14543334,"",2017-08-18,Instalado,Se prepara equipo para enviar a HUB e instalarlo - 18/08/2017,"",ge-0/0/6 y ge-0/0/7,27 - 28,2017-08-18 15:35:04 UTC,2019-01-09 13:17:24 UTC,,2.2.9.9
243,Acceso,BUENOS AIRES,PLA,SCO-PLA4,10.106.140.13,Transition,SM24-100SFP-AH,1010000061,"",,Instalado,Mail enviado a UM 14/12,"","",27-28,2017-05-15 13:15:31 UTC,2018-03-27 17:14:39 UTC,,
244,Acceso,BUENOS AIRES,PLA,SCO-PLA5,10.106.140.16 ,Transition,SM24-1000SFP-AH,"","",,Instalado,"OT #54821595 - 29/08 mail enviado a UM, se usaran conectores LH para el uplink por falta de puertos electricos","","","",2017-05-15 13:15:31 UTC,2018-03-27 17:14:56 UTC,,
245,Acceso,BUENOS AIRES,PLA,SCO-PLA6,10.106.140.19,Transition,SM24-100SFP-AH,0012CFFA2404,"",,Instalado,OT # 77987667 - 31/01 mail  enviado a UM,"","",27-28,2017-05-15 13:15:31 UTC,2018-03-27 17:15:10 UTC,,
246,Acceso,BUENOS AIRES,PLA,SCO-PLA7,10.106.140.30,Transition,S4224,14531216,"",,Instalado,Se pidio factibilidad a PIM-P OT#197723303. se envia mail a UM 1/3/2016,"","",27-28,2017-05-15 13:15:31 UTC,2018-03-27 17:15:29 UTC,,
616,Acceso,PBA SUR,PLA,SCO-PLA8,10.106.140.88,Transition,S4224,"","",2019-02-18,Instalado,"",SAC.PLA1,ge-0/0/16 y ge-0/0/17,27 y 28,2018-12-26 19:45:37 UTC,2019-02-18 19:28:41 UTC,,2.2.9.9
638,Acceso,SUR,PLA,SCO-PLA9,10.106.140.74,Transition,S4224,"","",,Pendiente configuración,"","","","",2019-03-11 19:46:20 UTC,2019-03-11 19:46:20 UTC,,""
248,Acceso,BUENOS AIRES,PLS,SCO-PLS10,10.106.26.6,Transition,S4224,14525429,"",,Instalado,"","","",27-28,2017-05-15 13:15:31 UTC,2018-03-27 17:15:49 UTC,,
647,Acceso,AMBA,PLS,SCO-PLS11,10.106.26.202,Transition,S4224,"","",,Pendiente configuración,"","",Gi0/0/0/23 Y Gi0/7/0/23,27 y 28,2019-03-13 14:02:57 UTC,2019-03-13 14:02:57 UTC,,""
247,Acceso,BUENOS AIRES,PLS,SCO-PLS9,10.106.26.5,Transition,S4224,14525471,"",,Instalado,"","","",27-28,2017-05-15 13:15:31 UTC,2018-03-27 17:16:05 UTC,,
321,Acceso,LITORAL,POS,SCO1.POS.SM24,10.106.86.2,Transition,SM24-100SFP-AH,1010000016,,,Instalado,Pedido cambio por SM24-100 06/09/2011,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
322,Acceso,LITORAL,POS,SCO2.POS.SM24,10.106.86.4,Transition,SM24-100SFP-AH,1040000023,,,Instalado,,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
323,Acceso,LITORAL,POS,SCO-POS3,10.106.86.7,Transition,S4224,14569362,"",,Instalado,Se solicita factibilidad de puertos a PIM-P OT #253935456,ROA1.POS,"",27-28,2017-05-15 13:15:32 UTC,2018-11-29 14:01:56 UTC,,2.2.9.9
448,Acceso,Litoral,POS,SCO-POS4,10.106.86.8,Transition,S4224,14569393,"",2017-06-26,Instalado,"",ROA1.POS1 - MX960,Gi0/0/0/29 y Gi0/7/0/29,27 - 28,2017-06-23 16:50:21 UTC,2018-02-15 18:17:47 UTC,,
325,Acceso,LITORAL,PRN,SCO1.PRN-SM24,10.106.83.2,Transition,SM24-100SFP-AH,1010000052,,,Instalado,Pedido cambio por SM24-100 06/09/2011,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
326,Acceso,LITORAL,PRN,SCO-PRN2,10.106.83.3,Transition,S4224,14543337,,,Instalado,Se solicita factibilidad de puertos a PIM-P OT #194165579,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
327,Acceso,LITORAL,PRN,SCO.PRN3,10.106.83.5,Transition,S4224,14575048,"",2017-06-16,Instalado,"",ROA.PRN1,Gi1/23 y Gi9/21,27-28,2017-05-15 13:15:32 UTC,2017-06-16 17:25:19 UTC,,
445,Acceso,LITORAL,PRN,SCO.PRN4,10.106.83.6,Transition,S4224,"","",,Pendiente configuración,"",ROA1-PRN1,"",27-28,2017-06-16 17:22:34 UTC,2017-06-16 17:24:13 UTC,,
328,Acceso,LITORAL,PUA,SCO1.PUA.SM24,10.106.59.2,Transition,SM24-100SFP-AH,1033000063,,,Instalado,OT # 64934847 ---- 29/11 mail enviado a UM,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
648,Acceso,AMBA,PUA,SCO-PUA2,10.106.59.13,Transition,S4224,"","",,Pendiente configuración,"","",Gi0/0/0/0  Y Gi0/7/0/0,27 y 28,2019-03-13 14:06:09 UTC,2019-03-13 14:06:09 UTC,,""
329,Acceso,AMBA,QUI,SCO-QUI1,192.168.14.22,MRV,MRV OA2000,00201A251000,"",,Instalado,"","","",25,2017-05-15 13:15:32 UTC,2019-02-08 15:22:56 UTC,,""
553,Acceso,AMBA,QUI,SCO-QUI10,10.106.129.73,Transition,S4224,14627260,"",2018-12-20,Instalado,"",SAC.QUI1 ge-0/0/20-21,SAC.QUI1 ge-0/0/20-21,27 Y 28,2018-09-21 12:23:11 UTC,2018-12-21 02:08:48 UTC,,2.2.9.9
554,Acceso,AMBA,QUI,SCO-QUI11,10.106.129.74,Transition,S4224,14627258,"",2018-12-20,Instalado,"",SAC.QUI1 ge-0/0/22-23,SAC.QUI1 ge-0/0/22-23,27 Y 28,2018-09-21 12:23:45 UTC,2018-12-21 02:08:29 UTC,,2.2.9.9
555,Acceso,AMBA,QUI,SCO-QUI12,10.106.129.75,Transition,S4224,14627281,"",2018-12-20,Instalado,"",SAC.QUI1 ge-0/0/24-25,SAC.QUI1 ge-0/0/24-25,27 Y 28,2018-09-21 12:24:23 UTC,2018-12-21 02:08:14 UTC,,2.2.9.9
330,Acceso,AMBA,QUI,SCO-QUI2,10.106.129.2,Transition,SM24-100SFP-AH,0012CFFA1BC4,"",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2019-02-08 15:23:17 UTC,,""
331,Acceso,AMBA,QUI,SCO-QUI3,10.106.129.10,Transition,SM24-100SFP-AH,0012CFFA1F44,"",,Instalado,Mail enviado a UM 31/08,"","","",2017-05-15 13:15:32 UTC,2019-02-08 15:23:42 UTC,,""
332,Acceso,AMBA,QUI,SCO-QUI4,10.106.129.26,Transition,SM24-100SFP-AH,1033000061,"",,Instalado,OT # 78521852 Mail UM 06/03,"","",27-28,2017-05-15 13:15:32 UTC,2019-02-08 15:24:00 UTC,,""
333,Acceso,AMBA,QUI,SCO-QUI5,10.106.129.27,Transition,S4224,14525451,"",,Instalado,#117631010,"","",27-28,2017-05-15 13:15:32 UTC,2019-02-08 15:24:12 UTC,,""
334,Acceso,AMBA,QUI,SCO-QUI6,10.106.129.34,Transition,S4224,14526162,"",,Instalado,Se pide factibilidad a PIM-P OT#173932352. Se envia mail a UM 2/9,"","",27-28,2017-05-15 13:15:32 UTC,2019-02-08 15:24:26 UTC,,""
516,Acceso,AMBA,QUI,SCO-QUI7,10.106.129.70,Transition,S4224,14581788,"",2018-01-02,Instalado,"",ROA1.QUI1,ge-0/0/1 y ge-11/0/1,27 y 28,2018-02-15 18:24:27 UTC,2019-02-08 15:24:53 UTC,,""
551,Acceso,AMBA,QUI,SCO-QUI8,10.106.129.71,Transition,S4224,14627264,"",2018-12-20,Instalado,"",SAC.QUI1 ge-0/0/16-17,SAC.QUI1 ge-0/0/16-17,27 Y 28,2018-09-21 12:21:02 UTC,2018-12-21 02:07:54 UTC,,2.2.9.9
552,Acceso,AMBA,QUI,SCO-QUI9,10.106.129.72,Transition,S4224,14627277,"",2018-12-20,Instalado,"",SAC.QUI1 ge-0/0/18-19,SAC.QUI1 ge-0/0/18-19,27 Y 28,2018-09-21 12:21:58 UTC,2018-12-21 02:07:27 UTC,,2.2.9.9
335,Acceso,LITORAL,RAF,SCO1.RAF-SM24,10.106.87.2,Transition,SM24-100SFP-AH,0012CFFA1D84,,,Instalado,Pedido cambio por SM24-100 06/09/2011,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
520,Acceso,LITORAL,RAF,SCO-RAF2,10.106.87.3,Transition,S4224,14598983,"",,Instalado,"CONFIG STATUS	Equipo Configurado			
REMOTE DEVICE	ROA1.RAF			
REMOTE PORTS 	Gi0/0/0/19 y Gi0/0/0/20			
UPLINK	27 y 28			
",ROA1.RAF1,Gi0/0/0/19 y Gi0/0/0/20,27 y 28,2018-03-26 15:19:48 UTC,2018-07-30 20:28:53 UTC,,
336,Acceso,CENTRO,RCU,SCO1.RCU-SM24,10.106.89.10,Transition,SM24-100SFP-AH,0012CFFA2144,,,Instalado,Pedido cambio por SM24-100 06/09/2011,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
337,Acceso,CENTRO,RCU,SCO-RCU2,10.106.89.12,Transition,S4224,14526151,"",,Instalado,OT #135616274 UM 16/1,ROA1.RCU,"",27-28,2017-05-15 13:15:32 UTC,2018-11-29 13:52:55 UTC,,2.2.9.9
561,Acceso,CENTRO,RCU,SCO-RCU3,10.106.89.9,Transition,S4224,"","",2018-10-22,Instalado,"",ROA1.RCU1, ge-0/0/8 y ge-11/0/7,27 y 28,2018-09-28 15:24:25 UTC,2018-10-22 12:57:09 UTC,,""
338,Acceso,LITORAL,RES,SCO-RES1,10.106.88.2,Transition,S4224,1010000046,"",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2019-01-07 19:13:03 UTC,,""
339,Acceso,LITORAL,RES,SCO-RES2,10.106.88.3,Transition,S4224,14529976,"",,Instalado,Se pide factibilidad a PIM-P OT# 212683440. Se envia mail a UM 15/04/2016,ROA1.RES,"",27-28,2017-05-15 13:15:32 UTC,2018-11-29 14:34:27 UTC,,2.2.9.9
650,Acceso,NORTE,RES,SCO-RES3,10.106.88.252,"",S4224,"","",,Pendiente configuración,"","",ge-0/2/3 Y ge-11/2/3,27 y 28,2019-03-13 14:10:32 UTC,2019-03-13 14:10:32 UTC,,2.2.9.9
512,Acceso,CABA,RET,SCO-RET12,10.106.6.76,Transition,S4224,14593171,"",2018-02-07,Instalado,"Fecha de envío: 09/01/2018
Fecha de instalación: 01/02/2018",SAC.RET,ge-0/0/24 y ge-0/0/25,27 y 28,2018-01-09 16:19:56 UTC,2018-02-14 11:39:13 UTC,,
362,Acceso,"",RET,SAC.RET1,10.106.6.105,Juniper,EX4550,"","",,Instalado,"","","","",2017-05-15 13:15:32 UTC,2017-09-28 14:04:47 UTC,,
353,Acceso,AMBA,RET,SCO.RET1,10.106.6.2,Transition,SM24-100SFP-AH,1010000088,,,Instalado,ge-0/1/1   ge-11/0/4,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
364,Acceso,AMBA,RET,SCO.RET10,10.106.6.59,Transition,S4224,14543325,,,Instalado,Se pide factibilidad a PIM-P OT  #202112019. Se envia Mail a UM 29/3/2016,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
365,Acceso,AMBA,RET,SCO.RET11,10.106.6.66,Transition,S4224,14569413,60306,2017-05-31,Instalado,Se pide factibilidad a PIM-P Maximo #60306,SAC-RET1 - EX4550,ge-0/0/22 y ge-0/0/23,27-28,2017-05-15 13:15:32 UTC,2017-06-07 12:54:44 UTC,,
354,Acceso,AMBA,RET,SCO.RET2,10.106.6.3,Transition,SM24-100SFP-AH,1013000022,,,Instalado,ge-0/1/2   ge-11/1/2,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
355,Acceso,AMBA,RET,SCO.RET3,10.106.6.4,Transition,SM24-100SFP-AH,1013000019,,,Instalado,ge-0/1/3   ge-11/1/3 ,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
356,Acceso,AMBA,RET,SCO.RET4,10.106.6.5,Transition,SM24-100SFP-AH,1013000018,,,Instalado,ge-0/1/4   ge-11/1/4 ,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
357,Acceso,AMBA,RET,SCO.RET5,10.106.6.6,Transition,SM24-100SFP-AH,1013000101,,,Instalado,ge-0/1/5   ge-11/1/5 ,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
358,Acceso,AMBA,RET,SCO.RET6,10.106.6.7,Transition,SM24-100SFP-AH,1010000034,,,Instalado,ge-0/1/9   ge-11/1/9,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
359,Acceso,AMBA,RET,SCO.RET7,10.106.6.25 SM24-1000,Transition,SM24-1000SFP-AH,,,,Instalado,OT 38791400 - 10/05 Mail enviado a UM,,,,2017-05-15 13:15:32 UTC,2017-05-15 13:15:32 UTC,,
360,Acceso,AMBA,RET,SCO.RET8,10.106.6.31,Transition,SM24-100SFP-AH,1013000098,,,Instalado,#92200906 UM 10/07,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
361,Acceso,AMBA,RET,SCO.RET9,10.106.6.36,Transition,S4224,14525459,,,Instalado,,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:37 UTC,,
366,Acceso,LITORAL,ROC,SCO1.ROC-SM24,10.106.91.10,Transition,SM24-100SFP-AH,1040000041,,,Instalado,,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
367,Acceso,LITORAL,ROC,SCO2.ROC-OA2000,10.103.91.2,MRV,MRV OA2000,00201A259320,,,Instalado,,,,25,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
368,Acceso,LITORAL,ROC,SCO3.ROC-SM24,10.106.91.5,Transition,SM24-100SFP-AH,0012CFFA2024,,,Instalado,Factibilidad 5561283 // 17/08/2012 se envia mail a UM OT a PIM-M 5565364,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
369,Acceso,LITORAL,ROC,SCO4.ROC-S4224,10.106.91.9,Transition,S4224,14531232,,,Instalado,#102339262 PIM-P 19/06 | 117631393,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
449,Acceso,Litoral,ROC,SCO.ROC5,10.106.91.23,Transition,S4224,14565246,"",2017-06-23,Instalado,"",ROA1.ROC1 - MX960,ge-0/1/9 y ge-11/1/6,27 - 28,2017-06-23 16:53:44 UTC,2017-07-12 12:42:29 UTC,,
611,Acceso,Litoral,ROC,SCO-ROC6,10.106.91.34,Transition,S4224,14627270,"",2018-12-19,Instalado,"",RAC.ROC,ge-1/0/5 y ge-1/1/5 ,27 Y 28,2018-12-13 13:33:52 UTC,2018-12-19 12:31:23 UTC,,2.2.9.9
371,Acceso,LITORAL,ROH,SCO1-ROH-TRANSITION,10.106.90.5,Transition,SM24-100SFP-AH,1033000081,,,Instalado,,,,27-28,2017-05-15 13:15:32 UTC,2017-05-15 13:15:38 UTC,,
